"http://dbpedia.org/resource/Atoms_for_Peace_(band);""Alternative rock"""
"http://dbpedia.org/resource/Atoms_for_Peace_(band);""Experimental rock"""
"http://dbpedia.org/resource/Thunderbirds_Are_Now!;""Indie rock"""
"http://dbpedia.org/resource/Thunderbirds_Are_Now!;""Indietronica"""
"http://dbpedia.org/resource/Thunderbirds_Are_Now!;""Noise rock"""
"http://dbpedia.org/resource/Thunderbirds_Are_Now!;""New wave"""
"http://dbpedia.org/resource/Thunderbirds_Are_Now!;""Post-punk revival"""
"http://dbpedia.org/resource/Institute_(band);""Hard rock"""
"http://dbpedia.org/resource/Institute_(band);""Post-grunge"""
"http://dbpedia.org/resource/Institute_(band);""Alternative rock"""
"http://dbpedia.org/resource/Into_the_Moat;""Mathcore"""
"http://dbpedia.org/resource/Ramona_Falls_(band);""Indie rock"""
"http://dbpedia.org/resource/Ramona_Falls_(band);""Indietronica"""
"http://dbpedia.org/resource/The_Blackwood_Brothers;""Southern gospel music"""
"http://dbpedia.org/resource/Eleven_(band);""Grunge"""
"http://dbpedia.org/resource/Eleven_(band);""Alternative rock"""
"http://dbpedia.org/resource/Eternal_Elysium;""Doom metal"""
"http://dbpedia.org/resource/Chopper_City_Boyz;""Hip hop"""
"http://dbpedia.org/resource/WC_and_the_Maad_Circle;""West Coast hip hop"""
"http://dbpedia.org/resource/WC_and_the_Maad_Circle;""G-funk"""
"http://dbpedia.org/resource/The_Flying_Lizards;""New wave"""
"http://dbpedia.org/resource/The_Flying_Lizards;""Post-punk"""
"http://dbpedia.org/resource/The_Famine;""Groove metal"""
"http://dbpedia.org/resource/The_Famine;""Death metal"""
"http://dbpedia.org/resource/The_Fixxers;""Hip hop"""
"http://dbpedia.org/resource/College_Boyz;""Hip hop"""
"http://dbpedia.org/resource/Papercuts_(band);""Indie pop"""
"http://dbpedia.org/resource/Brutal_Knights;""Hardcore punk"""
"http://dbpedia.org/resource/Castrovalva_(band);""Nintendocore"""
"http://dbpedia.org/resource/Castrovalva_(band);""Dance-punk"""
"http://dbpedia.org/resource/Gila_(band);""Psychedelic rock"""
"http://dbpedia.org/resource/Gila_(band);""Psychedelic folk"""
"http://dbpedia.org/resource/Gila_(band);""Krautrock"""
"http://dbpedia.org/resource/Gila_(band);""Progressive rock"""
"http://dbpedia.org/resource/Morning_Teleportation;""Psychedelic rock"""
"http://dbpedia.org/resource/Die_Haut;""Post-rock"""
"http://dbpedia.org/resource/Die_Haut;""Post-punk"""
"http://dbpedia.org/resource/Turnstyle_(band);""Rock music"""
"http://dbpedia.org/resource/Zoax;""Post-hardcore"""
"http://dbpedia.org/resource/Zoax;""Rock music"""
"http://dbpedia.org/resource/Erra_(band);""Progressive metal"""
"http://dbpedia.org/resource/Erra_(band);""Djent"""
"http://dbpedia.org/resource/Erra_(band);""Metalcore"""
"http://dbpedia.org/resource/Obsequiae;""Medieval metal"""
"http://dbpedia.org/resource/The_Revelators;""Blues"""
"http://dbpedia.org/resource/The_Revelators;""Soul"""
"http://dbpedia.org/resource/The_Revelators;""Rhythm and blues"""
"http://dbpedia.org/resource/The_Revelators;""Zydeco"""
"http://dbpedia.org/resource/The_Revelators;""Rock music"""
"http://dbpedia.org/resource/My_Drug_Hell;""Indie rock"""
"http://dbpedia.org/resource/My_Drug_Hell;""Indietronica"""
"http://dbpedia.org/resource/My_Drug_Hell;""Pop music"""
"http://dbpedia.org/resource/My_Drug_Hell;""Rock music"""
